PWGTP,HISP,CIT,POWSP,RAC1P,SEX
100,23,5,6,1,2
151,1,1,5,2,2
133,2,1,6,1,1
59,1,1,6,1,1
366,1,4,6,6,2
526,1,4,6,6,2
440,1,5,6,6,2
161,2,5,6,1,1
154,2,5,6,1,2
42,1,1,5,1,2
45,1,1,5,1,1
117,1,4,6,6,1
99,1,4,6,6,2
109,1,1,4,1,1
58,1,1,6,1,2
65,1,1,6,1,1
70,1,1,6,9,2
64,1,1,6,1,1
21,1,1,6,1,1
49,1,1,6,1,1
11,1,1,6,3,1
76,1,1,1,1,1
67,1,1,6,1,2
66,1,1,6,1,1
146,1,1,4,1,1
99,1,1,4,1,2
259,1,1,6,1,1
56,1,1,6,1,1
60,24,1,6,1,2
39,1,5,6,6,1
74,1,1,6,6,1
84,1,1,6,1,2
86,1,1,6,1,1
93,1,1,6,1,1
90,1,1,6,1,2
75,2,1,6,1,1
145,1,1,6,1,2
400,2,1,6,1,1
270,1,4,6,6,1
225,1,4,6,6,2
45,1,4,6,6,1
45,1,5,6,6,2
77,1,1,5,1,1
44,1,1,6,6,1
64,1,4,6,6,1
64,1,4,6,6,2
48,1,1,6,9,2
65,2,1,4,1,2
75,1,1,4,1,1
56,2,4,6,8,1
59,2,5,6,8,1
295,2,4,6,1,1
75,1,1,6,1,1
85,1,1,6,1,2
60,1,1,6,9,1
55,1,1,6,1,1
46,1,1,6,1,2
74,1,1,6,1,1
84,1,5,6,6,1
72,1,5,6,6,2
84,1,4,6,6,1
58,1,1,6,1,2
151,2,5,6,8,1
157,2,5,6,8,1
157,2,5,6,8,1
53,11,4,6,1,2
95,11,1,6,1,2
110,1,1,6,1,1
70,24,5,6,1,2
34,1,1,4,1,1
62,1,4,6,6,2
83,1,4,6,6,1
90,1,1,6,1,1
114,2,1,6,1,2
40,1,1,6,1,1
52,1,1,6,1,2
84,1,1,4,9,1
61,1,5,6,1,1
46,1,1,4,1,1
61,1,1,4,1,2
128,1,1,6,1,1
147,2,1,6,1,1
149,1,1,6,1,1
125,4,1,1,1,1
96,1,1,1,1,2
98,2,1,6,1,1
281,2,1,6,1,1
265,1,1,6,9,2
431,16,1,6,1,1
269,1,1,6,9,1
59,1,1,6,1,2
68,1,1,6,1,1
83,2,1,6,1,2
185,2,1,6,1,2
69,1,4,6,6,2
113,1,1,4,1,1
92,1,1,4,1,1
89,1,1,6,2,2
78,5,1,6,2,1
98,1,1,6,1,2
193,1,5,6,6,1
61,1,4,6,6,1
236,2,1,6,1,1
117,1,1,6,1,1
92,2,1,6,1,2
53,2,1,6,1,1
31,1,4,6,6,1
159,1,1,5,1,2
257,1,4,6,2,2
62,1,5,6,6,1
84,1,1,5,3,1
111,1,1,5,3,2
78,1,1,4,1,2
128,2,1,6,8,1
66,1,1,6,1,1
430,1,1,6,1,1
384,1,1,6,1,2
61,2,5,4,8,1
38,1,1,1,1,2
134,1,1,6,9,1
251,1,1,4,1,1
46,1,1,1,1,1
171,2,1,4,8,1
182,2,5,4,8,2
19,1,1,1,1,1
63,1,1,6,6,2
64,1,1,6,6,2
52,1,1,6,9,2
52,1,1,6,6,2
112,1,1,6,1,1
59,2,5,6,1,1
54,2,4,6,8,1
76,1,1,6,1,2
97,1,1,6,1,1
76,11,5,6,8,1
124,1,1,6,1,1
105,1,1,6,1,2
95,1,1,6,1,1
56,1,1,6,1,2
138,1,1,6,1,1
72,1,1,6,2,2
91,1,1,6,2,1
104,1,3,4,1,1
128,1,1,1,1,1
109,1,4,6,6,1
66,2,5,6,8,1
54,2,4,6,1,2
85,24,1,6,1,1
176,1,1,6,2,1
34,1,1,6,1,2
49,3,2,6,8,2
34,1,1,6,1,1
129,1,1,6,1,2
109,1,1,6,1,1
62,1,1,6,1,2
59,1,1,6,1,1
34,1,1,6,1,1
232,1,1,6,6,1
8,1,5,6,6,2
186,1,1,6,9,2
143,1,1,6,2,1
94,1,1,2,1,1
101,1,1,2,1,2
56,1,1,6,1,1
59,1,1,6,1,2
204,17,1,6,7,1
84,1,1,6,1,2
64,1,1,4,1,2
46,1,3,1,2,1
101,2,1,6,9,2
63,1,4,6,1,2
155,24,1,6,8,1
131,24,1,6,8,2
66,1,1,6,1,2
169,2,4,6,8,1
167,2,4,6,8,2
208,2,1,6,8,1
164,2,1,4,1,1
14,1,1,2,1,2
79,1,1,5,1,2
101,1,1,5,1,1
101,1,1,6,1,2
97,1,1,6,1,1
58,1,1,6,9,2
68,1,1,2,1,1
337,1,1,1,1,2
105,1,1,6,1,2
93,1,1,6,1,1
65,1,1,6,1,2
73,2,5,6,8,1
55,1,1,6,1,1
84,1,4,6,1,1
76,1,1,6,1,2
36,2,1,6,1,1
35,1,1,6,9,2
61,1,1,6,1,1
267,1,1,5,1,2
582,1,1,5,2,1
38,1,1,4,1,1
39,1,1,4,1,2
49,1,1,4,1,1
79,1,1,6,1,2
184,1,1,6,2,1
137,2,5,6,8,1
276,1,1,6,1,2
136,1,3,6,1,2
59,1,4,6,1,1
152,1,3,5,1,1
120,2,1,6,1,1
116,2,1,6,1,2
174,2,1,6,1,2
96,1,1,6,1,1
171,2,5,6,1,1
73,1,1,6,1,1
63,2,4,6,1,2
65,2,5,6,1,1
76,2,1,6,1,2
177,2,5,6,1,2
194,2,5,6,1,1
287,2,5,6,1,1
89,1,1,5,1,1
65,2,1,6,1,1
75,1,1,4,1,1
81,1,1,4,1,2
115,1,1,6,1,2
123,1,1,6,1,1
167,2,4,1,1,1
136,2,1,6,1,2
46,1,4,6,6,2
49,1,4,6,6,1
76,1,1,6,1,1
73,1,1,6,1,2
178,1,1,6,1,2
68,1,1,6,1,1
63,1,1,6,1,2
85,1,1,6,9,1
77,1,1,6,9,2
44,1,1,6,9,1
56,1,1,1,1,2
61,1,1,6,1,1
69,1,1,6,1,2
53,1,1,5,1,1
33,1,3,5,1,2
61,9,4,6,8,2
74,9,5,6,8,1
75,9,4,6,8,1
53,2,1,6,5,2
25,2,1,6,8,1
50,2,1,6,1,1
45,2,1,6,2,2
43,1,1,4,1,2
473,1,1,1,1,2
51,1,1,4,1,2
79,1,5,6,6,1
74,1,5,6,6,2
98,1,5,6,6,2
187,1,1,6,2,1
124,1,1,4,2,2
279,2,5,6,8,1
55,1,1,1,1,2
56,1,1,1,1,1
108,1,1,6,2,2
194,2,1,6,8,2
204,2,4,6,1,1
109,1,1,6,1,2
166,1,1,6,1,1
250,1,1,1,1,1
94,2,4,6,8,1
87,2,1,6,8,2
222,2,4,6,1,1
228,2,1,6,1,1
42,1,1,6,1,1
393,2,5,4,1,2
198,11,4,6,1,1
207,11,4,6,1,2
222,2,1,6,8,1
140,2,1,6,8,2
133,1,1,6,1,2
92,17,1,6,8,1
86,17,4,6,8,2
226,2,1,4,1,2
34,1,1,1,1,1
59,1,1,6,2,2
94,1,3,6,1,1
64,1,4,6,6,2
76,1,3,6,6,1
56,1,1,1,1,2
62,1,1,1,1,2
26,1,1,6,1,2
25,1,1,6,1,1
62,1,1,6,2,2
125,2,5,6,1,2
139,2,5,6,1,1
201,2,5,6,1,1
57,1,4,6,6,2
71,2,1,6,8,1
59,2,1,6,8,2
168,1,1,6,2,1
52,1,4,6,6,1
60,1,4,6,6,2
145,1,4,1,1,1
74,1,1,6,1,2
27,1,1,6,3,1
70,24,1,4,1,2
125,1,1,6,1,1
77,1,1,6,1,1
91,1,4,6,6,1
87,1,4,6,6,2
158,1,1,1,1,2
286,24,1,6,1,1
78,1,1,6,1,1
53,1,1,6,1,1
46,1,1,6,1,2
82,2,1,6,1,1
62,1,1,6,1,2
59,2,5,6,8,2
59,2,4,6,8,1
95,2,1,6,8,1
98,2,1,6,8,1
42,1,1,6,1,2
69,1,1,6,1,1
60,1,1,6,1,2
104,1,4,6,6,1
116,1,1,6,6,2
126,1,1,1,1,1
69,1,4,6,6,2
147,1,1,2,1,1
190,2,1,2,1,2
177,1,1,2,1,2
159,1,1,6,1,1
125,1,1,6,1,2
93,2,4,6,8,2
97,1,1,6,1,1
52,1,1,2,1,1
251,2,1,6,1,2
270,2,1,6,1,2
153,1,1,1,1,2
155,1,1,1,1,1
195,1,1,1,1,2
250,1,1,6,9,2
203,2,1,6,8,2
96,1,1,6,1,1
131,1,1,6,1,2
109,1,4,6,6,1
117,1,1,6,1,2
86,1,3,6,6,1
105,1,4,6,6,2
65,1,1,4,1,1
107,1,1,6,2,1
105,1,1,6,1,2
77,1,1,4,1,1
64,1,1,6,1,1
348,1,5,6,2,2
117,1,3,5,2,2
381,1,1,4,1,2
278,1,1,4,1,1
51,1,1,4,1,2
132,1,4,6,6,2
98,1,4,6,1,1
624,1,2,6,2,1
472,1,1,6,1,1
76,1,1,6,1,1
235,1,1,1,1,1
130,1,1,6,1,2
107,1,1,6,1,1
115,1,1,6,2,1
58,2,5,6,8,1
69,2,1,6,8,1
61,1,1,6,1,1
38,1,1,6,2,2
75,1,1,6,1,1
39,1,1,6,2,1
154,1,1,1,1,1
114,1,1,1,1,2
18,1,1,1,1,2
79,1,1,4,1,1
140,1,1,4,1,1
125,1,1,4,3,2
57,1,1,6,1,1
55,1,4,6,1,1
200,1,1,5,9,2
66,1,1,1,1,2
79,1,1,6,1,2
113,1,1,6,1,1
114,1,1,6,1,2
89,1,1,1,1,1
262,1,1,1,1,1
382,1,1,1,1,1
111,1,1,6,1,2
68,2,4,6,1,1
87,2,4,6,1,1
94,2,4,6,1,1
70,2,1,6,1,2
95,2,5,6,1,1
73,1,1,6,1,1
60,1,1,6,1,1
56,1,1,6,1,2
50,1,1,6,1,1
101,2,1,6,9,2
76,1,1,6,1,2
94,1,1,6,1,2
112,1,1,6,1,2
148,1,4,6,1,2
124,1,1,6,9,1
67,1,4,6,6,1
53,1,4,6,6,2
16,1,1,1,1,1
84,1,1,6,1,2
16,2,1,6,1,1
384,1,1,6,2,2
194,7,1,6,8,1
165,2,1,6,8,2
36,1,1,4,1,2
74,1,1,6,1,1
149,1,1,1,1,1
42,4,4,6,2,2
41,3,1,6,2,1
57,3,1,6,2,2
51,2,1,2,1,1
67,1,1,6,1,2
150,1,1,6,1,2
111,1,1,6,1,1
102,1,1,1,1,2
123,1,1,1,1,1
79,1,1,6,1,1
98,1,1,6,1,2
63,2,1,4,8,2
142,1,1,6,1,2
251,1,3,6,1,2
286,1,1,6,1,2
54,1,1,2,1,1
57,1,1,6,9,2
109,1,1,6,1,2
61,1,1,6,1,2
63,1,1,6,1,1
41,1,1,4,1,1
29,1,1,6,1,2
68,1,1,6,1,1
136,1,1,5,1,1
59,1,1,6,1,1
65,1,1,6,1,2
100,1,1,6,1,2
64,1,1,6,1,1
55,2,4,6,8,2
94,1,1,6,1,1
190,1,1,6,6,2
125,1,1,5,1,1
73,1,1,6,1,1
78,1,1,6,1,2
93,1,1,4,1,1
88,1,1,4,1,2
59,1,1,6,1,1
135,1,1,5,1,2
19,1,4,6,1,1
29,1,1,6,1,2
28,1,1,6,1,1
27,1,1,6,1,1
110,1,1,1,1,2
116,1,3,5,1,1
111,1,1,5,1,2
95,1,1,1,1,1
45,1,1,4,1,1
173,2,1,6,8,2
182,7,5,6,8,1
116,7,5,6,8,2
174,2,4,6,8,1
142,1,1,6,1,2
142,12,1,6,1,1
138,12,1,6,1,2
98,1,1,6,9,1
73,19,5,6,8,1
72,19,4,6,9,1
41,1,1,4,1,2
44,1,1,4,1,1
447,1,1,6,1,2
436,1,1,6,1,1
208,2,3,6,1,2
194,1,4,6,6,1
175,1,4,6,6,2
34,1,1,6,1,2
60,1,1,6,1,2
52,1,1,6,1,1
55,1,1,6,1,2
70,1,1,6,1,1
70,1,4,6,6,2
43,1,1,1,1,2
67,1,1,4,1,1
78,1,1,6,1,1
111,1,1,6,1,1
77,1,1,6,1,1
79,1,1,6,6,1
123,1,1,6,1,1
134,1,1,6,1,2
86,1,1,4,1,1
57,1,1,1,1,2
58,1,1,1,1,1
121,1,1,4,1,2
228,1,1,4,1,2
204,1,1,4,1,1
96,1,1,6,1,1
51,2,1,4,1,1
79,1,5,1,6,1
119,1,1,6,1,2
176,1,1,6,1,1
62,1,1,6,1,1
67,1,1,6,1,2
88,1,1,2,1,1
43,1,1,5,1,2
43,1,1,5,1,1
19,1,5,6,6,1
264,1,1,1,1,1
204,1,1,6,6,1
143,1,1,6,6,2
84,2,5,6,9,1
118,1,1,1,1,2
76,1,1,4,1,2
66,1,1,4,1,1
100,2,4,6,8,1
82,2,4,6,8,2
103,2,1,6,8,1
10,1,1,6,1,1
68,2,1,6,8,1
227,1,1,6,1,1
155,1,1,6,1,1
170,1,1,6,1,1
169,1,1,6,1,1
40,11,4,6,1,2
53,2,1,6,1,1
239,2,1,6,1,2
123,1,1,6,1,2
80,1,1,6,1,1
79,1,4,6,6,1
69,1,4,6,6,2
86,2,5,6,1,2
115,2,5,6,1,1
365,1,1,6,1,1
495,1,1,6,1,2
59,2,4,6,1,1
71,2,1,6,1,1
248,2,5,6,1,2
292,1,1,6,1,1
517,2,1,6,1,1
177,2,4,6,1,1
162,2,4,6,1,2
118,1,1,6,1,2
96,1,1,6,1,1
50,1,4,6,6,1
38,1,1,6,1,1
45,1,1,6,1,2
140,2,5,6,1,1
94,1,1,6,1,2
40,1,1,6,1,1
33,1,1,6,1,1
75,2,1,6,8,2
73,1,1,6,1,1
75,11,4,6,8,2
58,2,1,6,8,1
71,24,1,6,1,2
19,1,1,5,1,2
100,2,4,6,8,1
78,2,4,6,8,2
87,2,1,6,8,2
66,1,1,6,6,1
103,1,1,6,1,1
131,1,4,6,6,2
56,1,1,6,1,1
79,1,1,6,1,2
98,17,1,6,1,2
62,1,5,4,1,1
118,1,1,6,1,1
126,1,1,6,1,2
88,1,1,6,9,1
127,1,5,6,1,2
48,1,1,6,1,2
59,1,1,6,1,1
88,1,1,6,1,2
85,1,4,6,8,2
116,1,1,6,1,2
141,1,1,6,6,1
316,1,1,5,2,1
342,1,1,5,2,2
73,1,1,6,1,2
201,1,3,4,6,1
207,1,1,4,1,2
112,1,1,6,1,2
146,1,1,6,1,2
94,1,1,6,1,1
109,1,1,6,1,2
52,1,1,6,2,2
50,1,1,6,1,2
57,1,1,6,1,1
139,1,4,6,6,1
138,1,4,6,6,1
242,1,5,6,6,2
132,1,4,6,6,2
171,1,5,6,6,2
121,1,1,6,9,2
86,1,1,6,9,1
72,1,1,6,9,1
28,1,1,6,9,1
74,1,1,6,1,2
67,1,1,6,1,1
49,2,4,6,1,1
64,2,1,6,1,1
55,2,1,6,1,2
74,1,3,6,1,1
84,19,1,6,9,2
84,11,1,6,8,1
63,1,5,6,1,1
247,1,1,6,1,2
207,1,1,6,1,1
32,1,1,5,1,1
78,1,1,6,9,2
64,1,3,6,1,1
43,1,1,6,2,1
73,1,1,6,9,1
46,1,1,6,9,2
43,1,5,6,1,2
67,1,1,1,1,1
53,1,1,5,2,1
64,1,1,1,2,1
298,1,1,6,1,2
294,1,1,6,9,1
396,2,1,6,1,1
268,2,1,6,9,2
651,1,1,6,1,1
93,1,4,6,1,1
82,2,4,6,8,1
58,2,1,6,8,2
84,1,1,6,1,1
84,1,1,6,1,1
124,17,5,4,1,1
31,1,1,5,1,1
28,1,1,5,1,2
70,1,1,6,1,1
62,1,1,6,1,1
76,1,1,6,1,1
48,1,5,6,6,1
62,1,1,6,1,2
70,1,1,1,2,2
126,2,5,4,1,2
70,2,4,4,1,1
67,1,1,4,1,2
454,1,1,6,1,1
227,1,4,6,6,2
64,1,1,4,1,1
60,1,1,4,1,2
144,1,1,4,1,1
146,1,1,4,1,2
87,1,1,4,1,1
62,1,1,1,2,2
28,1,1,2,4,2
64,2,5,6,9,1
81,2,4,6,1,1
71,1,1,6,1,1
188,2,5,6,1,1
53,23,1,6,1,1
108,1,1,6,1,2
18,2,5,6,8,2
18,2,5,6,8,1
88,1,5,6,1,1
60,1,1,6,1,2
130,1,1,6,1,1
706,1,1,2,1,2
88,1,1,6,2,1
96,1,1,6,1,1
118,1,1,6,1,2
83,2,1,6,8,1
64,2,4,6,8,2
351,3,1,6,8,1
32,1,1,4,3,2
42,2,1,4,8,1
33,1,1,5,2,1
64,1,1,6,1,2
68,1,1,6,1,1
84,1,1,6,1,1
80,1,1,5,1,1
138,1,1,5,1,2
174,2,1,6,1,2
232,2,4,6,1,1
63,1,5,6,6,1
66,1,5,6,6,2
66,1,1,6,1,1
115,1,1,6,1,1
71,1,1,6,1,1
72,7,1,6,8,2
108,2,4,6,1,2
118,11,5,6,1,1
46,1,4,6,6,2
65,1,5,6,6,1
54,1,1,1,2,2
153,1,4,6,1,1
154,1,4,6,1,2
77,1,4,6,2,2
71,1,1,6,2,2
43,1,1,6,1,1
55,1,1,6,1,1
56,1,1,6,1,1
305,1,1,4,1,1
234,1,4,4,1,2
121,2,1,6,1,2
106,1,1,6,1,1
59,1,1,6,1,1
33,1,4,6,6,1
273,1,1,1,1,1
101,1,1,6,1,1
103,1,5,6,6,2
65,1,3,6,1,1
64,1,3,6,1,2
168,1,4,6,1,1
79,1,2,6,6,1
96,1,2,6,6,1
71,1,2,6,7,1
122,1,1,6,2,1
69,1,1,6,1,1
62,1,1,6,1,1
69,9,5,6,1,2
384,11,5,6,1,1
327,11,5,6,1,1
354,2,5,6,1,1
11,1,1,1,1,1
41,1,1,5,1,1
175,1,1,4,1,2
147,1,1,6,1,1
150,1,4,6,6,1
141,1,5,6,6,2
58,1,1,6,1,2
39,1,1,6,1,2
59,2,1,6,1,2
74,1,1,5,1,2
80,2,1,6,9,2
18,1,1,4,1,2
46,1,1,4,1,1
50,1,4,6,1,1
38,1,4,6,1,2
54,1,4,6,6,2
38,1,5,6,2,1
133,1,1,5,2,1
44,1,1,6,1,2
67,1,4,6,6,1
94,1,1,6,6,2
89,1,1,6,1,1
24,1,1,6,2,2
72,1,1,6,1,1
71,1,1,6,1,1
65,1,1,6,1,2
63,2,5,6,8,2
94,2,4,6,8,2
97,2,5,6,8,2
95,2,5,6,8,1
83,1,4,6,6,1
83,1,4,6,6,2
103,1,1,6,1,1
92,1,1,6,1,2
77,2,4,4,1,2
41,1,1,1,1,1
53,1,5,6,1,1
67,2,1,6,9,2
187,1,5,1,6,1
44,1,1,1,3,2
138,2,1,6,8,2
219,2,1,6,8,2
83,2,1,6,3,1
237,2,1,4,8,2
167,11,4,6,1,2
180,11,1,6,1,2
156,11,5,6,1,1
82,1,1,1,1,2
72,1,1,1,1,1
102,1,1,6,2,1
111,2,5,6,8,2
196,1,1,6,9,1
217,1,1,6,2,2
295,1,1,6,2,1
98,1,5,6,2,1
98,1,1,6,1,2
222,1,1,6,1,2
67,1,1,4,1,1
69,1,4,6,6,1
80,1,1,4,1,1
65,1,1,4,1,2
51,1,5,6,6,2
65,1,5,6,1,1
106,1,1,6,6,2
25,1,1,1,2,1
48,1,1,1,2,2
158,2,5,6,1,2
68,1,4,6,7,2
68,1,5,6,7,1
52,1,4,6,6,1
78,1,4,6,6,2
129,2,1,4,8,1
215,1,1,6,1,1
229,1,1,6,1,2
186,1,1,1,2,1
108,1,1,1,2,2
37,2,1,4,1,1
36,1,1,6,1,1
66,1,4,6,6,1
218,1,1,5,1,1
246,1,1,5,1,2
35,1,5,4,1,1
38,1,5,4,1,2
71,1,1,6,1,2
81,1,1,6,1,1
146,1,4,6,6,1
131,1,1,6,1,2
58,1,4,6,6,2
61,2,1,6,8,1
45,1,1,2,1,2
67,1,1,2,1,1
108,1,5,6,1,1
67,1,1,1,1,2
44,2,4,6,1,1
72,2,1,6,1,1
67,2,1,6,1,2
79,1,1,4,9,1
67,1,1,4,1,2
17,1,1,1,1,1
13,1,1,1,1,2
9,1,1,1,1,1
162,11,4,6,1,2
75,1,1,6,9,1
87,2,5,6,1,1
97,1,1,4,1,1
90,1,1,4,1,2
108,1,1,4,1,1
86,1,1,6,1,1
86,1,1,6,1,2
109,1,1,6,1,2
115,2,1,6,9,1
244,1,1,5,2,1
14,1,1,6,1,1
68,3,1,6,1,2
73,2,1,6,9,1
105,2,1,6,9,1
90,1,5,6,6,1
18,1,1,5,1,1
107,1,1,6,6,1
298,1,1,6,1,1
56,1,1,4,6,2
39,1,4,4,6,1
317,11,4,6,1,2
27,1,1,6,1,2
24,1,1,6,1,1
211,1,1,6,2,1
78,1,1,1,1,1
82,1,1,1,1,2
18,1,1,6,1,2
75,1,1,6,1,1
276,2,1,6,1,1
184,2,1,6,1,2
54,1,1,4,1,2
13,1,1,5,1,2
71,1,1,4,1,2
96,1,1,6,1,2
116,1,1,6,1,1
200,2,1,6,1,2
63,1,5,6,1,1
50,1,5,6,1,2
61,2,1,6,1,1
67,1,1,6,1,2
46,5,1,6,1,1
16,1,1,5,1,1
24,1,1,5,1,2
20,1,1,5,1,2
66,1,1,6,1,2
297,1,1,5,1,2
303,1,1,5,1,1
35,1,3,6,1,1
40,3,1,6,8,2
54,1,1,6,1,2
125,2,1,6,8,1
71,1,1,4,1,2
110,1,1,4,3,1
90,1,1,4,3,2
58,2,1,4,1,1
42,1,1,4,1,2
47,1,1,6,1,1
130,2,1,6,8,1
129,1,1,1,1,2
169,1,1,1,1,1
89,1,1,6,1,2
126,2,1,6,8,2
40,1,1,4,1,1
73,2,1,6,1,2
73,1,4,6,1,1
62,1,5,6,6,1
102,1,1,1,2,2
60,1,1,6,1,2
82,1,1,6,2,1
81,1,1,1,1,1
54,1,1,1,1,2
61,1,1,6,1,1
60,2,1,4,1,1
61,2,1,4,1,2
32,1,1,6,1,2
126,1,5,6,1,1
128,2,1,6,8,2
116,11,1,6,3,1
102,1,1,6,1,2
166,1,1,6,1,2
61,2,1,6,8,1
66,1,1,6,1,1
81,1,1,6,1,2
339,1,1,4,1,2
71,1,1,6,1,1
77,1,1,6,1,2
52,1,1,1,9,1
34,1,1,1,9,2
66,1,1,5,1,1
62,1,1,5,1,2
41,2,1,6,8,2
39,2,5,6,8,1
19,1,1,1,1,2
223,2,1,6,8,1
46,2,5,6,1,1
54,2,5,6,1,2
47,2,1,6,1,2
65,1,1,4,1,2
67,1,1,4,1,2
174,1,1,2,4,2
252,1,1,2,1,1
112,1,1,6,2,2
7,1,1,4,1,1
58,2,5,6,8,1
59,2,4,6,8,2
99,2,1,6,8,1
64,1,4,6,6,2
177,1,1,6,1,1
184,1,1,6,1,2
185,1,1,6,1,2
67,1,1,6,1,2
68,1,1,6,1,1
148,2,5,4,1,2
180,2,1,4,1,1
53,1,1,6,1,1
128,1,1,2,1,1
264,1,1,2,4,2
48,1,1,6,6,2
67,2,5,6,1,2
78,11,5,6,1,1
37,1,1,6,1,2
94,1,1,6,1,2
126,1,1,6,1,1
156,2,1,6,3,2
75,1,1,6,1,2
69,1,1,6,9,1
77,1,1,6,9,1
46,1,4,6,6,1
227,1,1,6,1,1
99,1,4,6,6,1
71,1,1,1,1,2
59,7,1,6,1,2
64,2,4,6,8,1
94,2,5,6,8,2
90,2,4,6,8,1
201,1,1,6,1,1
75,1,1,6,1,1
68,1,1,6,1,2
123,1,1,6,1,1
132,2,5,6,8,1
83,1,4,6,6,1
687,1,1,6,1,1
734,1,1,6,1,2
54,1,1,6,1,1
150,2,5,6,8,1
224,2,5,6,8,2
180,2,5,6,8,1
40,7,5,6,1,1
58,8,5,6,1,2
27,1,1,1,1,1
116,1,1,6,2,1
74,1,1,6,1,1
100,1,1,6,1,2
68,1,1,6,1,1
95,2,5,6,1,1
40,1,4,6,6,1
57,1,5,6,6,1
15,1,1,5,1,1
17,1,1,5,3,2
140,1,1,4,1,1
15,1,1,6,1,1
25,1,1,5,1,2
98,1,4,6,6,1
62,1,1,6,1,1
55,1,4,6,1,1
97,1,5,6,7,1
86,1,5,6,7,2
110,2,1,6,9,2
118,1,1,6,1,2
65,2,1,6,1,2
113,19,1,6,1,1
122,1,1,6,1,1
97,1,1,6,1,2
107,1,1,6,1,1
246,1,1,6,9,1
107,1,1,6,1,1
128,1,1,6,1,2
67,1,1,6,6,1
47,2,4,6,1,1
68,2,1,6,1,1
66,1,1,6,1,1
71,1,1,6,9,2
93,1,1,4,1,2
71,1,1,4,1,1
46,1,4,6,1,1
79,1,1,6,1,1
235,1,5,6,6,2
65,1,1,6,1,1
84,1,1,6,6,1
103,1,1,6,6,2
311,1,1,5,2,2
66,1,1,6,1,2
109,1,1,1,1,2
142,1,1,6,1,1
117,1,1,6,1,2
108,2,1,6,1,2
93,1,1,6,1,1
64,1,1,6,1,2
341,1,1,4,1,1
360,1,1,4,1,2
148,1,1,1,1,1
69,1,1,6,9,1
228,1,1,2,1,2
58,1,1,6,1,1
77,1,1,5,1,2
102,1,1,5,1,1
66,1,1,1,9,2
119,1,1,6,1,2
134,1,1,6,1,1
76,1,1,6,1,2
35,1,1,4,1,1
38,1,1,4,9,2
37,1,1,4,9,1
71,1,4,6,6,1
79,1,4,6,6,2
137,2,1,6,1,1
167,2,1,6,1,2
117,1,1,6,9,1
140,1,4,6,6,2
153,1,1,4,1,2
90,1,1,1,2,2
67,1,1,6,1,2
62,1,1,6,1,1
92,1,1,6,1,1
115,1,1,6,1,2
45,1,1,4,1,1
67,1,1,6,2,1
99,1,1,6,2,1
101,1,1,6,2,2
76,2,5,6,8,1
77,2,5,6,8,2
67,2,5,6,8,1
76,2,5,6,8,2
66,4,4,6,1,1
61,8,4,6,1,2
83,8,3,6,1,1
85,2,4,6,1,1
76,2,4,6,1,2
147,2,1,6,1,1
46,2,1,6,1,2
126,1,1,6,1,2
159,1,4,6,6,1
168,1,4,6,6,2
26,1,1,6,1,2
61,1,1,6,1,2
290,1,1,1,1,2
62,1,1,6,9,2
62,1,4,6,6,1
72,1,4,6,6,2
60,1,1,4,1,2
23,1,1,1,1,2
88,1,4,6,6,1
73,1,1,6,1,2
229,1,1,2,1,1
130,1,1,2,1,2
128,2,4,6,1,1
105,2,4,6,1,2
57,2,1,6,1,2
114,1,1,4,1,2
92,1,1,5,1,2
79,2,5,6,8,1
100,2,5,6,8,1
99,2,5,6,8,1
110,1,1,6,1,1
103,1,1,6,1,2
161,1,1,6,1,1
90,1,1,6,1,2
76,1,1,6,1,2
82,1,5,6,1,1
8,1,1,5,1,1
54,1,1,6,1,1
58,1,1,6,1,2
51,2,1,6,8,2
51,2,1,6,8,2
105,1,5,6,6,2
90,1,5,6,9,1
21,1,1,1,1,1
143,1,4,6,6,1
132,1,5,6,6,2
99,1,1,1,1,2
114,1,1,1,1,1
21,1,1,5,1,1
20,1,1,5,1,2
56,1,4,6,6,1
48,1,5,6,6,2
74,2,5,6,1,1
67,2,4,6,1,2
166,2,1,6,8,1
76,2,5,6,8,1
18,1,1,1,1,1
154,1,1,1,1,1
69,1,5,6,6,2
78,1,1,6,1,1
124,1,1,6,2,1
62,1,1,1,1,1
98,1,1,1,1,1
118,1,4,6,6,2
72,1,1,4,1,1
66,17,4,4,8,2
63,1,1,1,1,1
124,1,1,1,1,2
102,9,1,6,1,1
117,2,4,6,1,2
33,1,1,2,4,2
19,1,1,2,4,1
23,1,1,2,4,2
209,2,4,4,1,2
294,2,1,4,1,1
179,2,1,4,1,1
116,1,1,1,2,1
78,1,1,4,1,1
130,1,1,4,1,2
76,1,1,4,1,1
27,1,1,2,4,2
62,1,1,6,6,1
61,1,4,6,6,2
397,1,1,1,1,2
419,1,1,1,1,1
537,1,1,6,1,2
107,14,1,6,8,1
257,1,1,6,1,1
128,1,3,6,1,2
115,1,4,6,1,1
83,1,1,6,1,1
55,1,1,6,1,2
139,1,1,6,1,2
11,2,1,6,1,1
156,1,4,6,6,2
80,1,1,6,9,1
16,1,1,6,6,2
84,1,1,1,1,2
127,1,1,5,1,2
313,2,1,6,8,2
442,2,5,6,8,1
198,2,1,4,8,1
221,1,1,4,1,2
203,1,1,4,1,2
117,1,5,6,1,1
43,1,1,4,2,2
35,1,5,6,6,1
49,1,1,6,1,1
33,1,1,5,1,1
