PWGTP,RAC1P,POWSP,HISP,SEX,CIT,WAOB,COW,SOCP
88,1,48,1,2,1,1,1,151199
43,1,6,1,1,1,1,1,172070
96,1,26,1,1,1,1,1,151134
89,1,47,1,1,4,5,1,151134
77,6,10,1,2,4,4,1,151131
197,6,1,1,1,5,4,1,15113X
70,1,4,1,1,1,1,1,151150
217,1,31,1,2,1,1,3,15113X
307,1,51,1,2,1,1,1,151121
87,6,22,1,1,4,4,1,151131
107,1,48,1,1,1,1,1,151121
92,2,12,1,2,1,1,1,15113X
54,1,8,1,1,1,1,1,172070
63,6,48,1,1,4,4,1,151121
123,1,47,1,1,1,1,3,151199
144,2,19,1,1,1,1,1,151199
62,2,24,1,2,1,1,5,15113X
57,1,6,1,1,1,1,3,151121
147,1,39,1,1,1,1,1,151150
202,6,27,1,1,5,4,1,151150
31,1,55,1,2,1,1,1,151121
182,1,42,1,1,1,1,1,172070
72,1,29,1,2,3,5,1,151121
44,1,1,1,1,1,1,2,172070
16,1,17,1,1,1,1,1,151142
127,1,6,1,1,1,1,1,151134
151,1,16,1,1,1,1,4,15113X
81,1,13,1,2,1,1,1,172070
313,1,48,2,1,1,1,1,151150
72,1,48,1,1,1,1,1,151121
85,8,9,2,1,5,3,1,15113X
75,1,26,1,1,1,1,1,151142
137,2,13,1,1,1,1,1,151143
95,1,13,1,1,1,1,1,151121
111,1,54,1,1,1,1,5,151142
23,9,13,1,1,1,1,6,151134
64,1,24,1,1,1,1,1,151141
111,1,51,1,2,1,1,1,151134
58,6,48,1,1,4,4,1,151121
88,1,26,1,1,1,1,1,151121
93,1,26,1,1,1,1,1,151199
118,1,48,1,1,1,1,1,151122
223,6,13,1,1,5,4,1,15113X
93,1,6,1,2,1,1,1,151142
63,1,26,1,1,1,1,1,151131
81,1,45,1,1,1,1,1,151131
143,1,8,1,1,1,1,1,151199
80,1,42,1,1,1,1,1,151134
119,1,36,1,1,1,1,1,151143
42,1,36,1,2,1,1,1,15113X
46,1,36,1,1,1,1,1,15113X
315,6,6,1,1,4,4,1,151134
66,1,8,1,1,1,1,1,15113X
85,6,48,1,1,4,4,1,151150
110,6,4,1,1,5,4,1,15113X
86,9,6,1,2,4,4,1,15113X
56,1,34,2,1,1,1,1,151150
115,9,37,1,1,1,1,1,151131
121,6,53,1,1,5,4,1,15113X
78,1,42,1,1,1,1,6,151121
130,1,12,6,1,3,3,6,151121
123,1,13,1,1,1,1,1,151121
55,6,6,1,1,4,4,1,172070
123,1,36,1,1,1,1,1,151199
151,1,36,1,1,1,1,1,151131
151,1,37,1,2,1,1,1,151199
79,1,53,1,1,1,1,1,151199
49,1,5,1,1,1,1,1,15113X
58,1,44,1,1,1,1,1,172070
123,1,39,1,2,1,1,2,151121
13,1,42,1,1,1,1,1,15113X
72,9,51,1,1,4,4,1,151122
101,1,49,1,1,1,1,1,15113X
236,1,6,24,1,1,1,5,151199
84,1,19,1,1,1,1,1,151134
85,1,36,24,1,1,1,1,151121
23,1,18,1,1,1,1,1,151150
65,1,8,1,1,1,1,1,15113X
112,1,48,1,1,1,1,1,151131
103,1,42,1,2,1,1,7,151121
67,1,12,3,1,2,2,1,15113X
62,1,36,1,2,1,1,1,151131
116,1,24,1,1,1,1,1,15113X
86,2,51,1,1,1,1,1,151122
53,1,6,1,1,1,1,7,15113X
130,1,24,1,2,1,1,1,151150
118,1,17,1,1,1,1,1,151134
56,1,37,1,1,1,1,1,151199
61,1,51,1,1,1,1,7,15113X
196,1,25,1,1,1,1,1,151199
102,1,29,1,1,1,1,1,151131
229,1,24,1,2,4,5,1,151199
186,1,51,1,1,4,4,1,151199
57,1,12,1,1,1,1,7,151121
122,1,48,1,1,3,5,1,151150
55,1,49,1,2,1,1,1,151131
207,1,36,1,1,1,1,1,151150
283,1,36,1,1,1,1,1,151122
89,1,9,1,1,1,1,1,151199
172,1,40,1,1,1,1,7,151121
63,1,42,1,1,1,1,1,151143
60,1,6,1,1,1,1,1,151122
75,1,6,1,2,1,1,1,151141
143,1,53,1,1,5,7,1,151131
46,6,25,1,1,4,4,1,15113X
55,6,25,1,1,5,4,1,15113X
92,1,49,1,1,1,1,1,151131
34,1,29,1,1,1,1,1,151142
49,1,13,1,1,1,1,1,151199
393,1,33,1,1,1,1,1,15113X
77,6,25,1,1,4,4,1,172070
113,1,6,1,1,1,1,1,15113X
145,6,6,1,2,4,4,1,151121
69,6,11,1,1,4,4,1,151121
128,1,25,1,1,1,1,1,15113X
110,1,1,1,1,1,1,1,172070
196,2,45,1,1,1,1,1,151121
46,1,6,1,1,1,1,1,151131
111,1,19,1,1,1,1,1,151131
102,3,17,1,1,1,1,1,151199
222,1,20,1,1,1,1,1,151150
135,1,6,1,2,1,1,2,151121
93,1,12,1,1,5,5,1,15113X
311,1,55,1,1,1,1,1,15113X
61,1,47,1,2,1,1,1,151141
83,1,9,1,1,1,1,1,172070
85,1,17,1,2,1,1,4,151121
81,1,26,1,2,1,1,2,151150
32,1,55,1,1,1,1,1,15113X
103,1,53,1,1,1,1,1,151142
143,2,36,24,1,4,3,1,151199
58,1,51,1,1,1,1,1,172061
109,1,17,1,1,1,1,1,151121
194,1,48,1,1,1,1,1,151121
52,1,24,1,1,1,1,1,151131
97,1,48,1,2,1,1,1,151121
114,6,51,1,1,1,1,1,15113X
32,1,47,1,1,1,1,1,151134
64,1,48,13,1,5,3,1,172070
131,6,6,1,1,1,1,1,151150
107,2,6,1,1,4,4,6,151150
58,1,4,2,1,1,1,3,151199
329,1,34,1,1,1,1,1,172070
42,6,8,1,2,4,4,1,172070
165,1,6,1,2,1,1,1,151141
124,6,17,1,1,4,4,1,151131
105,2,11,1,1,1,1,1,151131
66,1,51,1,1,1,1,1,15113X
150,1,37,1,2,1,1,2,151142
19,1,24,1,1,1,1,1,15113X
132,6,34,1,2,5,4,1,151131
82,1,6,1,1,1,1,1,15113X
65,1,53,1,1,1,1,1,151199
8,1,5,1,1,1,1,1,151150
83,2,39,1,1,1,1,1,151199
38,1,27,1,2,1,1,1,151150
75,1,9,1,2,1,1,2,151121
158,1,35,1,1,1,1,1,151131
110,1,36,1,1,4,5,1,151142
131,6,42,1,1,5,4,1,15113X
65,1,6,1,1,4,5,1,151134
66,1,42,1,2,1,1,1,151121
69,1,46,1,2,1,1,1,151142
143,9,40,1,2,1,1,4,151199
149,1,41,1,1,1,1,1,151131
47,1,50,1,2,1,1,2,151142
38,1,25,1,1,1,1,1,151121
70,1,36,1,1,1,1,1,15113X
91,1,48,1,1,1,1,1,15113X
68,1,6,2,1,1,1,5,151143
40,1,51,1,1,1,1,5,172061
70,2,6,1,1,1,1,4,151121
67,1,12,1,2,1,1,4,151199
57,1,34,1,1,1,1,1,15113X
68,1,9,1,1,1,1,1,151199
119,6,4,1,1,5,4,1,151121
152,1,17,1,1,1,1,1,151199
79,6,6,1,1,5,4,1,151131
95,1,55,1,1,1,1,1,151141
65,1,16,1,2,1,1,4,151134
199,1,12,1,1,1,1,1,151131
87,2,39,1,2,1,1,1,151150
76,1,27,1,1,1,1,1,151131
133,1,27,1,1,1,1,1,151131
99,1,6,1,1,1,1,1,15113X
73,1,41,1,1,1,1,1,15113X
47,1,8,1,1,1,1,1,15113X
65,6,6,1,1,5,4,1,172061
59,6,6,1,2,5,4,1,15113X
52,6,24,1,1,1,1,1,15113X
54,1,12,1,1,1,1,7,151121
73,1,51,1,1,1,1,1,151142
406,1,26,4,1,1,1,1,151150
73,1,9,1,1,5,5,7,151150
102,1,41,1,1,4,8,2,15113X
126,1,25,1,1,1,1,7,172061
61,1,51,1,1,1,1,1,15113X
56,1,51,1,1,1,1,1,15113X
124,6,24,1,2,4,4,1,151199
119,6,24,1,1,4,4,1,151199
74,1,32,1,1,1,1,1,172070
127,1,24,1,2,1,1,1,151199
98,1,36,1,1,1,1,1,151131
111,1,20,1,1,1,1,1,15113X
29,3,36,1,1,1,1,1,151199
31,1,34,1,1,1,1,4,151131
54,1,8,2,1,1,1,1,15113X
318,8,10,3,1,1,1,1,15113X
102,1,34,1,1,1,1,1,151199
147,1,44,1,1,1,1,1,151142
57,6,6,1,1,1,1,5,151150
71,1,17,1,1,1,1,3,151199
186,1,1,1,1,1,1,1,151142
36,1,53,1,1,1,1,2,15113X
73,1,48,1,1,1,1,1,151199
68,1,34,1,1,1,1,1,151199
117,1,36,1,1,1,1,1,151122
16,1,13,1,1,1,1,1,151150
86,1,6,2,1,1,1,1,151122
165,1,11,1,1,1,1,1,15113X
64,1,8,1,1,3,5,1,151131
167,1,42,1,1,1,1,2,151199
131,6,48,1,1,4,4,1,15113X
61,1,25,1,2,1,1,1,15113X
59,1,25,1,1,1,1,1,151131
107,6,17,1,1,5,4,1,15113X
95,6,6,1,1,5,4,1,15113X
90,1,42,1,2,1,1,2,151142
66,1,6,1,1,1,1,1,15113X
48,1,48,1,1,1,1,1,151142
113,6,25,1,1,5,4,1,151121
121,6,6,1,2,5,4,1,15113X
118,6,49,1,2,4,4,1,151121
158,1,49,1,1,1,1,1,151121
99,1,26,1,1,1,1,1,15113X
51,8,6,2,2,1,1,2,151131
89,1,20,1,1,1,1,6,151134
195,1,55,1,1,1,1,1,151131
24,1,26,1,2,1,1,1,151150
92,1,48,2,2,1,1,1,151143
63,1,37,1,1,1,1,1,15113X
201,1,48,1,1,1,1,1,151199
83,1,13,1,1,1,1,1,172070
87,1,32,1,1,1,1,1,151142
61,1,6,1,1,1,1,1,151121
85,1,6,1,2,4,5,6,151121
67,6,6,1,1,4,4,1,151121
69,1,39,1,1,1,1,1,151150
33,2,36,1,1,4,6,2,151199
157,1,51,1,2,1,1,3,151150
86,1,36,1,1,1,1,1,151150
198,6,6,1,1,5,4,1,15113X
288,1,8,1,1,1,1,1,151150
180,3,4,1,2,1,1,1,151121
88,1,42,1,1,4,6,1,172070
225,1,36,1,1,1,1,2,151121
76,1,12,1,1,1,1,2,151121
99,1,48,1,1,1,1,1,151121
133,1,24,1,2,1,1,5,151150
73,1,27,1,1,1,1,1,151131
39,1,11,1,1,1,1,5,151199
50,1,51,1,1,1,1,5,151199
128,1,51,1,1,1,1,1,151121
165,2,24,1,2,1,1,5,15113X
42,1,12,1,2,1,1,1,151131
54,1,6,2,2,1,1,1,15113X
95,1,27,1,1,1,1,1,172070
138,1,42,1,2,1,1,1,151199
356,1,45,1,1,1,1,7,151134
65,2,36,1,2,4,3,2,172061
97,1,12,1,1,1,1,7,172070
84,1,42,1,2,1,1,1,151121
128,6,34,1,1,5,4,1,151131
62,1,4,1,1,1,1,1,15113X
102,1,42,1,1,1,1,1,151131
57,6,51,1,1,4,4,2,151134
64,6,51,1,2,5,4,1,15113X
86,6,45,1,2,5,4,3,15113X
33,1,22,1,1,1,1,1,15113X
81,6,17,1,2,4,4,2,151199
148,1,13,1,2,1,1,1,151141
91,1,21,1,1,1,1,1,151143
93,1,26,1,2,1,1,1,151141
142,6,39,1,1,5,4,1,151141
90,6,39,1,2,5,4,1,151141
155,1,54,1,1,1,1,5,151122
167,1,26,1,1,1,1,1,151199
121,6,6,1,1,5,4,1,172070
169,6,6,1,1,4,4,1,15113X
185,6,6,1,2,5,4,1,15113X
93,6,6,1,1,5,7,1,172061
108,1,25,1,1,1,1,6,151142
79,9,6,1,1,4,4,1,15113X
77,6,6,1,2,5,4,1,151150
110,6,6,1,2,4,4,1,151199
366,1,48,1,1,1,1,1,151131
60,1,48,1,2,1,1,1,15113X
238,1,51,1,1,1,1,5,151142
333,1,51,1,2,1,1,5,151143
105,1,42,2,1,4,3,6,151150
120,6,36,1,1,1,1,1,151121
74,1,26,1,1,4,5,1,151150
52,1,6,1,2,1,1,1,15113X
50,1,17,1,1,1,1,1,151134
82,6,6,1,1,1,1,1,15113X
130,1,49,1,1,1,1,1,15113X
59,1,12,1,1,1,1,1,151150
273,8,6,2,1,1,1,1,151143
305,1,24,1,2,3,5,1,151121
108,1,8,1,2,1,1,1,151142
159,6,34,1,1,5,4,1,151131
134,1,39,1,1,1,1,1,151142
70,1,12,1,1,1,1,1,151121
53,1,12,1,1,1,1,3,172070
280,1,23,1,1,1,1,6,151150
65,1,22,1,1,1,1,5,15113X
62,1,36,1,1,1,1,1,15113X
78,1,42,1,1,1,1,1,151142
68,2,1,1,1,1,1,1,151121
76,6,36,1,1,4,4,3,151142
63,2,48,1,1,1,1,1,151121
68,6,25,1,1,5,4,1,15113X
62,1,25,1,1,4,6,1,172070
129,1,36,1,1,1,1,1,151121
79,1,39,1,2,1,1,1,151121
170,2,21,1,2,4,6,1,151131
255,2,25,1,2,1,1,2,151121
85,1,17,1,1,1,1,2,151131
104,6,6,1,1,4,4,1,15113X
72,1,36,1,1,1,1,1,15113X
58,1,4,1,1,1,1,6,151150
163,1,51,1,1,1,1,1,172070
373,1,36,1,2,1,1,1,151141
71,8,17,2,2,1,1,3,151199
44,1,17,1,1,1,1,1,151199
54,1,42,1,1,1,1,1,172070
108,1,18,1,1,1,1,1,151134
56,1,13,1,2,4,5,1,15113X
101,1,39,1,2,1,1,1,151121
40,1,48,2,1,1,1,1,15113X
202,1,36,1,2,1,1,1,151141
47,1,25,1,1,1,1,1,15113X
87,1,21,1,1,1,1,4,151134
80,1,39,1,1,1,1,1,151150
68,2,45,1,1,4,5,1,151143
62,1,8,1,1,4,5,7,15113X
193,1,12,1,1,1,1,6,151131
15,1,17,1,2,1,1,1,151121
47,9,48,2,1,1,1,4,15113X
73,2,24,1,1,1,1,1,151142
66,1,6,1,1,1,1,1,151199
128,1,13,1,1,1,1,1,151121
296,1,47,1,1,4,5,1,15113X
91,1,42,1,1,1,1,2,151150
83,6,6,1,1,1,1,5,15113X
72,1,56,1,1,1,1,5,172070
101,1,42,1,1,1,1,2,151121
52,2,34,1,1,1,1,1,151150
139,1,4,1,2,5,4,1,151142
128,1,6,1,1,1,1,1,15113X
122,1,24,1,1,1,1,1,151121
99,1,13,1,1,1,1,1,151150
286,1,51,1,1,1,1,3,151131
88,2,11,1,2,1,1,5,15113X
231,1,36,1,1,1,1,1,15113X
119,1,25,1,1,1,1,1,151199
49,1,12,1,1,1,1,1,151143
146,1,39,1,1,1,1,3,151142
129,1,40,1,1,5,7,1,151131
126,1,12,1,1,1,1,1,151131
111,1,24,1,1,1,1,1,151199
94,2,11,1,2,1,1,5,151142
68,1,53,1,1,1,1,1,15113X
66,1,22,1,1,1,1,1,151131
78,1,8,1,2,3,4,1,15113X
84,6,51,1,1,4,4,7,15113X
82,6,37,1,1,5,4,1,15113X
68,1,6,1,2,1,1,1,151131
74,9,36,1,1,4,3,1,151143
90,6,6,1,1,4,4,3,151121
49,1,51,1,1,1,1,1,151150
38,1,36,3,1,1,1,1,151199
112,1,12,1,1,1,1,1,151131
61,1,6,11,1,1,1,6,151134
124,1,48,1,1,1,1,6,151131
79,1,36,1,1,1,1,1,151142
50,1,36,1,1,1,1,1,15113X
103,6,34,1,1,4,4,1,151150
78,1,36,1,1,1,1,1,151150
46,1,6,1,1,1,1,1,15113X
53,6,6,1,1,1,1,1,151131
93,1,5,1,2,1,1,1,151131
72,1,39,1,1,1,1,1,15113X
40,1,39,1,1,1,1,1,151131
32,1,55,1,1,1,1,1,151199
329,6,6,1,2,4,4,1,151121
51,1,12,1,1,1,1,1,172070
122,1,24,1,1,1,1,1,15113X
206,6,27,1,2,4,4,1,151199
169,6,55,1,1,5,4,1,151121
89,1,12,16,1,4,3,1,151150
74,1,9,1,1,1,1,1,151131
128,1,20,1,1,1,1,2,151199
64,1,24,1,1,1,1,1,151199
56,1,48,2,2,1,1,4,151142
311,1,22,2,1,1,1,6,151134
84,1,42,1,1,1,1,1,151131
124,6,12,1,1,1,1,4,151150
49,1,21,1,2,1,1,1,151131
554,1,42,1,1,1,1,5,151131
39,6,36,1,1,4,3,1,151131
152,1,20,1,1,1,1,1,151150
131,1,48,1,1,1,1,1,151199
48,1,48,1,1,1,1,1,151150
274,1,6,2,2,1,1,1,151121
90,1,18,1,1,1,1,1,151121
111,1,53,1,1,1,1,1,151142
300,1,10,1,1,1,1,1,151199
81,1,26,1,1,1,1,1,151131
41,1,9,1,1,1,1,1,15113X
117,1,51,1,1,1,1,1,172070
78,1,12,1,1,1,1,3,151142
75,1,37,1,1,1,1,1,15113X
217,1,12,1,2,1,1,1,151141
56,1,17,1,1,1,1,4,151150
43,1,49,1,1,1,1,1,15113X
213,6,36,1,1,1,1,1,151131
20,1,48,1,1,1,1,1,151121
42,1,51,1,1,1,1,1,172070
121,6,6,1,1,5,4,1,172061
52,6,6,1,1,5,4,1,15113X
59,6,6,1,2,5,4,1,15113X
56,2,36,1,2,1,1,2,151142
125,1,51,1,1,1,1,1,151142
43,1,9,1,1,1,1,1,151150
115,1,17,1,1,1,1,1,151121
650,1,55,1,1,1,1,1,151131
51,1,47,1,1,1,1,2,15113X
75,6,51,1,1,5,4,1,15113X
59,1,19,1,2,1,1,1,151121
79,1,9,1,1,1,1,1,151199
49,2,22,1,2,1,1,1,151150
225,1,41,1,1,1,1,1,151150
111,6,51,1,2,4,4,1,172061
70,6,34,1,1,5,4,1,15113X
169,1,39,1,1,1,1,1,15113X
131,6,48,1,1,5,4,1,15113X
73,2,37,1,1,3,3,1,151121
51,1,48,1,1,1,1,6,15113X
201,1,26,1,2,1,1,1,151150
57,6,36,1,1,4,3,1,151142
75,1,34,1,2,1,1,1,151142
64,1,13,1,1,1,1,1,15113X
261,8,6,19,1,1,1,1,151199
69,6,53,1,1,5,4,1,15113X
72,6,36,1,1,5,4,1,15113X
63,6,6,1,1,4,4,1,151199
33,1,12,1,1,1,1,1,151131
152,1,36,1,1,1,1,1,172070
75,2,13,1,2,1,1,1,151199
77,1,48,1,1,4,5,1,151150
40,1,5,1,1,1,1,1,151150
83,6,6,1,2,5,4,1,15113X
133,1,24,1,1,1,1,5,151199
70,1,9,1,1,1,1,1,151131
65,1,37,1,1,1,1,5,151199
40,1,6,1,2,1,1,4,151199
103,1,8,1,1,1,1,1,151121
59,1,24,1,1,1,1,5,151121
231,6,34,1,1,5,4,1,15113X
51,1,27,1,2,1,1,1,151121
59,1,12,1,1,1,1,1,151199
94,6,13,1,2,4,4,1,172061
376,1,25,1,2,1,1,1,151142
43,1,22,1,1,1,1,1,151150
69,1,39,1,1,1,1,1,151199
106,9,21,24,1,1,1,1,151131
120,1,17,1,1,1,1,1,151199
233,1,20,1,1,1,1,2,151134
267,6,6,1,2,1,1,1,151131
282,2,51,1,2,4,6,5,151199
80,1,42,1,2,1,1,1,151141
108,1,34,1,1,1,1,1,15113X
53,1,45,1,1,1,1,1,151121
103,1,6,1,1,1,1,6,151121
54,1,11,1,1,1,1,1,151150
152,1,39,1,1,1,1,1,151142
142,1,21,1,2,1,1,1,151150
224,2,21,1,2,1,1,1,151142
108,1,37,1,1,1,1,1,151199
139,6,9,1,1,5,4,1,15113X
118,6,9,1,2,5,4,1,15113X
40,1,36,1,1,1,1,1,151121
38,2,35,1,1,1,1,5,151150
392,6,34,1,1,4,4,7,151121
113,1,1,1,1,1,1,1,151131
50,6,53,1,1,4,4,1,15113X
79,6,6,1,1,4,4,1,172070
35,1,6,1,1,1,1,1,15113X
44,1,31,1,1,1,1,1,151134
165,2,28,1,2,1,1,1,151150
48,1,48,1,1,1,1,1,151199
10,1,18,1,1,1,1,5,172070
61,1,48,1,1,1,1,1,15113X
33,1,6,1,1,3,7,1,15113X
220,1,51,1,1,1,1,2,151141
80,1,34,1,1,1,1,7,151131
51,1,44,1,1,1,1,1,172061
88,6,53,1,1,4,4,1,15113X
59,6,53,1,2,4,4,1,15113X
140,6,36,1,1,5,4,1,151199
60,2,48,1,1,1,1,1,151150
105,6,6,1,1,1,1,1,151131
81,6,37,1,1,5,4,1,15113X
60,1,37,1,1,1,1,7,15113X
33,1,25,1,1,5,5,1,15113X
222,1,27,1,2,1,1,1,151199
72,1,37,1,1,1,1,1,15113X
87,6,4,1,1,4,4,1,151199
103,1,26,1,2,1,1,5,15113X
146,6,34,1,1,5,4,1,15113X
22,1,17,1,1,1,1,2,151199
41,1,36,1,1,4,5,1,151142
206,1,41,1,1,1,1,1,151121
274,1,29,1,1,1,1,2,151199
174,1,24,1,1,1,1,1,151199
49,1,12,1,2,1,1,1,151131
120,1,1,1,1,1,1,2,15113X
168,2,48,1,1,4,6,1,15113X
96,1,37,1,1,4,5,7,151121
111,1,49,1,1,4,5,1,15113X
139,1,51,1,1,1,1,1,151122
170,1,20,1,1,1,1,1,151134
60,1,36,1,1,1,1,4,172070
91,1,6,1,1,1,1,6,151131
163,1,19,1,1,1,1,1,151141
24,1,6,1,1,1,1,2,151150
109,1,10,1,1,1,1,7,151150
21,1,6,1,2,1,1,1,151142
47,6,24,1,1,4,4,1,151121
98,1,33,1,1,1,1,1,172070
76,6,12,1,1,5,4,1,172061
73,6,12,1,1,5,4,4,151131
70,1,37,1,2,1,1,1,151143
150,1,25,1,1,1,1,1,15113X
64,1,8,1,1,1,1,1,151150
89,1,6,2,2,1,1,1,151121
158,1,27,1,2,1,1,1,172061
64,6,25,1,1,4,4,2,15113X
152,1,37,1,2,1,1,1,15113X
83,1,37,1,1,1,1,1,15113X
63,2,29,1,1,1,1,1,151122
73,1,8,1,1,1,1,1,15113X
116,1,8,1,1,1,1,1,172070
99,2,1,1,1,1,1,4,151150
69,6,36,1,1,4,4,1,151131
117,6,36,1,2,4,4,1,172061
124,1,6,1,1,1,1,1,151150
205,1,29,1,1,1,1,1,151131
61,1,6,1,1,1,1,1,15113X
68,1,41,1,1,1,1,1,15113X
113,6,6,1,2,4,4,1,15113X
100,1,26,1,2,1,1,1,15113X
47,1,6,1,1,1,1,1,151121
64,1,53,1,1,5,4,1,15113X
76,1,12,1,1,1,1,1,151141
245,8,34,3,1,1,1,2,151199
114,1,53,1,1,1,1,1,151142
112,1,6,1,1,1,1,1,151199
47,1,12,1,1,4,6,2,151142
225,2,51,1,1,1,1,5,151143
133,1,6,1,1,4,5,6,151111
81,9,49,1,1,1,1,1,15113X
324,1,6,1,1,1,1,1,151199
105,2,13,1,2,1,1,1,151199
116,1,6,1,2,1,1,6,151121
77,6,42,1,1,5,4,1,151131
67,6,15,1,2,1,1,5,151199
85,1,48,2,1,1,1,1,151141
59,1,41,1,2,1,1,1,15113X
99,1,49,1,1,1,1,7,15113X
191,6,17,1,1,1,1,4,151142
15,1,1,1,1,1,1,1,172070
63,1,54,1,2,1,1,2,151150
101,1,25,1,1,1,1,6,151121
89,1,36,1,1,1,1,1,151121
76,1,25,1,1,1,1,1,151131
78,1,4,1,1,1,1,1,151143
76,1,11,1,2,1,1,5,151121
73,1,51,1,1,1,1,1,151142
99,1,39,1,1,1,1,1,151143
199,1,24,1,1,1,1,1,15113X
69,1,47,1,1,1,1,1,151150
175,6,44,1,1,5,4,1,151121
45,2,13,1,2,1,1,1,151199
89,1,26,1,1,1,1,3,151199
112,1,36,1,2,1,1,1,15113X
91,1,25,1,2,1,1,1,15113X
41,1,48,1,2,1,1,1,151143
82,9,44,1,2,1,1,2,15113X
50,1,6,1,1,5,5,1,15113X
60,1,36,1,1,4,5,1,15113X
71,8,6,2,1,1,1,1,151121
78,1,36,1,1,1,1,1,151121
82,1,24,1,1,1,1,1,151199
256,6,18,1,2,5,4,1,15113X
474,6,18,1,2,5,4,1,15113X
57,1,24,1,1,1,1,4,151199
204,2,37,1,1,1,1,1,151150
89,1,20,1,1,1,1,3,151131
74,1,42,1,1,1,1,7,15113X
38,1,55,1,1,1,1,1,151142
40,1,55,1,2,1,1,3,151134
90,1,6,1,1,1,1,1,151142
87,1,42,1,1,3,7,1,15113X
64,1,47,1,1,1,1,2,151122
94,1,55,1,1,1,1,1,151199
116,1,55,1,1,1,1,1,151150
53,1,36,1,1,1,1,1,151199
105,1,12,1,1,5,5,7,15113X
54,1,12,16,1,4,3,1,151150
71,1,6,1,2,5,4,1,151131
135,6,48,1,2,1,1,1,151199
66,1,29,1,1,1,1,1,172070
120,1,48,1,2,1,1,1,151121
102,2,22,1,1,1,1,4,151150
98,1,13,1,1,1,1,1,15113X
77,1,36,1,2,1,1,2,151121
66,1,37,1,2,1,1,2,151150
135,1,17,1,1,1,1,1,151150
106,1,55,1,1,1,1,1,151150
80,1,53,1,1,1,1,1,172070
58,1,12,1,1,4,5,1,15113X
31,6,8,1,1,4,4,1,15113X
58,1,6,1,2,1,1,1,151121
74,6,6,1,1,4,4,1,15113X
110,6,6,1,1,5,4,1,15113X
161,2,42,1,2,1,1,1,151131
204,1,42,1,1,1,1,1,151150
112,1,18,1,1,1,1,1,172070
99,1,51,1,1,1,1,1,151121
40,1,6,1,2,1,1,1,151121
52,1,13,1,1,1,1,1,151142
405,1,6,1,1,1,1,1,15113X
67,1,51,1,1,1,1,1,151150
99,1,12,1,1,1,1,1,151150
65,2,25,1,1,1,1,1,15113X
31,1,48,1,2,1,1,1,151121
79,1,34,1,1,1,1,7,151142
213,1,29,1,2,1,1,1,151121
173,1,29,1,2,1,1,1,151150
113,1,26,1,1,1,1,1,15113X
87,1,10,1,2,1,1,1,151150
283,6,17,1,1,5,4,1,151131
433,6,17,1,1,5,4,1,15113X
374,6,17,1,2,5,4,1,151150
138,1,25,1,1,1,1,1,151131
39,1,36,1,1,1,1,1,151142
18,1,1,1,1,1,1,3,151199
18,1,19,1,1,1,1,2,151131
274,1,6,1,1,1,1,2,15113X
40,1,9,1,1,1,1,1,151199
29,1,54,1,1,1,1,1,15113X
96,1,49,1,1,1,1,1,151142
120,2,6,1,1,1,1,6,151134
81,1,36,1,1,1,1,1,151134
112,6,36,1,2,1,1,1,151134
70,6,6,1,2,5,4,1,172061
101,6,6,1,1,4,4,2,151141
131,6,37,1,1,1,1,1,151121
75,1,12,1,1,1,1,1,151199
65,6,6,1,1,4,4,1,151150
24,1,48,2,1,1,1,1,151121
104,1,8,1,1,1,1,1,15113X
74,1,6,1,1,1,1,4,15113X
81,1,48,1,1,1,1,5,151142
164,1,12,1,1,5,5,7,151150
21,1,36,1,1,1,1,1,151150
118,8,34,3,1,1,1,1,151199
139,1,18,1,1,1,1,2,151199
57,1,12,1,1,1,1,1,15113X
61,1,36,1,1,1,1,1,151121
72,1,11,1,1,1,1,1,151131
65,9,36,1,1,1,1,1,15113X
66,6,6,1,2,5,4,1,151199
59,1,9,1,1,1,1,1,172070
141,1,22,1,1,1,1,1,172070
32,1,12,1,1,1,1,3,151131
152,1,39,1,1,1,1,1,15113X
154,1,27,1,2,1,1,4,151142
115,1,25,1,1,4,5,1,15113X
86,2,9,1,1,1,1,2,151122
100,1,48,1,2,1,1,4,151150
78,1,53,1,1,3,7,1,151143
51,2,13,1,2,4,3,1,151122
99,2,13,1,1,4,3,1,151142
145,1,37,1,2,1,1,1,151150
80,1,8,1,1,1,1,1,151199
69,1,53,1,2,1,1,1,15113X
336,1,53,1,1,5,8,1,151121
49,1,47,1,1,1,1,1,151122
90,1,27,1,1,4,5,1,15113X
150,1,27,1,2,1,1,1,151199
181,1,17,1,1,1,1,1,151150
86,1,4,1,1,1,1,1,151150
85,6,48,1,1,4,4,1,151199
96,6,48,1,2,4,4,1,151199
201,2,11,1,2,1,1,2,151142
65,6,25,1,2,4,4,1,151134
59,1,26,1,1,1,1,1,151199
21,1,51,1,1,1,1,4,151150
90,6,39,1,1,5,5,1,151150
13,1,42,1,1,1,1,1,151142
192,6,17,1,1,1,1,4,151199
34,1,51,1,1,1,1,1,151199
35,1,41,1,1,3,7,1,15113X
102,6,48,1,1,5,4,1,15113X
66,1,6,1,1,5,5,1,15113X
54,2,13,1,1,1,1,1,15113X
64,9,6,1,1,1,1,1,15113X
139,1,55,1,1,1,1,1,151199
94,1,12,1,1,1,1,1,151134
58,6,51,1,1,5,4,1,151131
62,1,45,1,1,1,1,1,172070
164,6,13,1,1,5,4,1,15113X
