PWGTP,HISP,WAOB,CIT,SEX,POWSP,RAC1P,SOCP
98,1,1,1,1,34,1,151131
104,1,4,5,1,6,6,15113X
91,1,4,5,2,6,6,15113X
15,1,1,1,2,13,2,151134
45,1,1,1,1,12,1,151199
79,1,4,4,1,48,6,151134
79,1,1,1,1,42,1,151131
76,1,1,1,1,47,1,113021
50,1,5,3,1,51,1,151199
336,1,4,5,1,48,6,113021
103,23,1,1,1,39,1,151141
62,1,1,1,1,54,1,151150
143,1,1,1,1,33,1,151131
60,1,1,1,1,25,1,15113X
70,1,7,5,2,17,1,151134
46,1,4,5,1,6,1,15113X
27,1,1,1,1,36,1,151131
94,1,1,1,1,6,1,15113X
64,1,1,1,1,36,1,151141
158,1,1,1,1,55,1,151199
57,1,1,1,2,48,1,151199
114,1,1,1,1,12,1,151150
101,2,3,4,1,48,1,151142
95,1,4,4,1,31,6,15113X
69,1,1,1,1,45,1,15113X
121,1,1,1,1,36,1,151150
56,1,1,1,1,17,1,151150
108,1,1,1,1,48,1,151199
84,1,1,1,1,45,1,15113X
110,1,1,1,1,42,1,151131
126,1,1,1,2,6,1,113021
80,1,1,1,2,42,1,151134
73,1,1,1,1,42,1,15113X
150,1,1,1,1,26,1,15113X
79,1,1,1,1,53,1,151142
123,1,5,4,1,17,1,151142
85,2,1,1,1,8,1,151143
50,2,1,1,1,6,1,151150
118,1,1,1,2,37,2,151122
80,1,1,1,2,13,2,151150
61,1,1,1,2,17,1,151131
61,1,1,1,2,48,1,151134
148,1,1,1,2,24,1,151199
141,1,1,1,1,49,1,15113X
37,1,1,1,1,49,1,151150
112,1,1,1,1,6,1,15113X
52,1,1,1,1,39,1,151131
184,1,1,1,2,48,1,151150
66,1,1,1,1,4,1,113021
107,1,1,1,2,48,2,113021
307,1,1,1,1,34,6,151199
79,1,1,1,1,40,1,151131
81,1,1,1,1,42,1,15113X
64,1,1,1,1,26,1,113021
41,1,1,1,1,12,1,15113X
60,1,4,4,1,34,6,151199
79,1,4,4,1,11,6,113021
80,1,4,4,2,51,6,151111
72,1,5,5,1,26,1,151199
46,1,1,1,1,17,1,113021
53,1,1,1,1,48,1,15113X
78,1,4,5,2,6,6,15113X
44,1,1,1,2,48,1,151150
37,1,1,1,2,17,1,151199
58,1,1,1,1,6,6,151150
58,1,1,1,2,6,1,151121
120,1,1,1,2,37,6,151150
107,1,6,4,1,13,2,151141
95,1,3,4,1,25,2,151199
115,2,1,1,2,6,9,15113X
124,1,5,5,1,6,1,172061
83,1,4,4,1,48,6,15113X
84,1,1,1,1,12,1,15113X
320,1,1,1,2,13,2,151199
47,1,1,1,1,49,1,15113X
133,1,1,1,1,6,1,15113X
139,1,1,1,1,9,1,151134
95,1,1,1,1,48,1,151199
43,1,1,1,2,31,1,151122
60,1,4,5,1,36,6,151131
163,1,1,1,1,25,1,113021
54,2,1,1,1,48,1,113021
151,1,1,1,1,9,1,151121
26,1,1,1,1,19,1,15113X
175,1,1,1,2,42,1,15113X
165,1,4,4,1,6,6,151131
69,1,1,1,1,53,1,151121
97,1,5,5,2,12,1,151141
57,1,1,1,1,6,1,172061
79,1,1,1,2,24,1,151141
196,1,1,1,1,55,1,151150
42,1,1,1,1,36,1,15113X
61,1,4,5,1,6,6,15113X
51,1,4,3,1,1,9,151142
133,1,1,1,1,10,1,15113X
67,2,1,1,1,48,1,151141
94,1,1,1,1,37,2,15113X
63,3,2,2,1,12,1,15113X
61,1,1,1,1,19,1,151121
51,1,5,4,1,36,1,151131
91,1,1,1,1,9,1,151131
49,1,1,1,2,37,1,151131
64,1,6,4,1,37,1,151131
144,1,1,1,1,19,1,15113X
121,1,4,4,1,6,6,151121
29,1,1,1,2,19,1,151199
301,1,1,1,2,45,1,151150
96,1,4,4,1,8,6,113021
95,1,1,1,1,48,1,15113X
114,1,5,5,1,37,1,15113X
52,1,5,3,1,12,1,15113X
71,1,1,1,1,29,1,151134
124,1,1,1,1,36,1,15113X
86,1,1,1,1,6,1,15113X
94,8,1,1,2,51,2,113021
124,1,1,1,1,48,1,151199
64,1,1,1,2,6,1,151121
86,1,1,1,2,12,1,113021
54,1,1,1,1,12,2,151199
74,1,5,4,1,36,1,15113X
237,1,1,1,1,37,1,151199
129,1,1,1,1,20,1,113021
113,1,1,1,1,37,1,113021
190,1,1,1,2,1,1,151131
159,1,7,5,2,36,6,151121
103,1,5,5,1,26,1,15113X
49,1,1,1,1,42,1,15113X
97,1,1,1,1,12,1,151134
35,1,1,1,1,20,1,151150
78,1,4,5,1,6,6,151121
91,1,4,5,2,6,6,15113X
161,1,1,1,1,26,1,151199
96,1,1,1,1,6,1,15113X
82,1,1,1,2,37,1,113021
127,1,3,4,1,12,1,113021
64,1,1,1,1,25,1,15113X
117,1,6,5,1,1,2,151150
56,1,4,4,1,6,6,15113X
80,3,1,1,2,34,1,113021
19,1,1,1,1,17,1,151150
79,1,1,1,1,51,1,151142
44,1,1,1,1,17,1,151121
139,1,1,1,2,17,1,151131
37,1,1,1,1,34,1,151199
117,1,1,1,1,53,1,172061
54,1,1,1,1,13,1,151121
19,1,1,1,1,45,1,151121
56,1,1,1,1,4,1,113021
97,1,5,4,1,17,1,172061
65,1,1,1,1,12,1,151141
79,1,1,1,1,53,1,15113X
88,1,7,4,2,53,1,15113X
72,1,1,1,2,51,2,151131
21,1,1,1,1,17,1,151122
45,1,4,5,1,25,6,151150
171,1,3,4,2,36,8,151199
76,1,1,1,1,24,1,151150
155,1,1,1,1,24,1,151131
77,1,1,1,1,17,1,151150
113,1,4,5,1,48,6,151199
229,1,4,4,1,6,6,151143
96,1,1,1,1,41,9,15113X
37,1,1,1,1,48,1,151142
96,19,3,4,1,12,1,15113X
205,1,1,1,1,6,1,151121
47,1,1,1,2,55,1,151150
141,1,1,1,1,39,1,151199
75,1,4,5,1,6,6,113021
118,1,1,1,2,27,1,151199
88,23,3,5,1,34,1,15113X
169,1,3,4,2,36,2,151131
82,1,1,1,1,11,1,151121
77,13,3,4,1,6,1,151199
174,1,1,1,1,6,1,151150
409,1,1,1,1,53,1,15113X
120,1,1,1,1,36,1,151131
41,1,1,1,1,39,1,151199
306,1,1,1,1,42,1,113021
93,1,1,1,1,37,1,113021
66,1,1,1,1,36,1,151150
101,1,1,1,1,6,1,15113X
119,1,5,4,1,25,1,15113X
94,1,1,1,1,39,1,15113X
87,1,1,1,2,39,1,151131
181,1,1,1,1,18,1,15113X
130,1,1,1,1,27,1,15113X
126,1,1,1,1,6,1,151199
76,1,1,1,1,51,1,151121
120,1,1,1,1,17,1,151131
357,1,1,1,1,42,1,151121
408,1,6,5,1,27,2,151150
99,1,1,1,2,22,2,151131
110,1,1,1,1,37,1,15113X
83,1,1,1,2,30,1,151134
59,1,1,1,2,25,1,113021
67,1,1,1,1,53,1,151199
60,1,1,1,1,36,1,113021
119,1,1,1,2,13,2,151150
43,1,4,4,1,6,6,151121
167,1,1,1,2,25,6,15113X
201,1,1,1,1,27,1,113021
56,1,4,4,1,48,6,151131
186,1,1,1,1,6,6,151134
132,1,1,1,2,55,1,151131
24,1,1,1,1,39,1,113021
196,1,5,4,1,55,1,151199
86,1,1,1,1,24,1,151121
57,1,1,1,1,6,1,151150
67,1,1,1,1,48,1,151143
44,1,1,1,1,39,1,151131
136,1,1,1,1,42,1,15113X
72,1,4,5,1,6,6,15113X
109,1,1,1,1,51,1,15113X
17,1,1,1,1,6,1,15113X
131,1,1,1,2,48,1,151134
112,1,1,1,1,53,1,151199
15,1,1,1,1,29,1,113021
117,1,4,5,1,6,6,172061
125,1,1,1,2,13,1,151150
73,1,4,4,2,37,6,151131
71,1,1,1,1,48,1,151134
112,1,5,3,2,23,1,151141
104,1,1,1,1,13,1,151131
183,1,1,1,1,51,1,151150
153,1,1,1,2,13,2,151199
96,1,1,1,1,55,1,15113X
58,1,1,1,1,25,1,151199
78,1,4,5,1,6,6,151150
72,1,1,1,2,6,1,151131
66,1,1,1,1,6,1,15113X
140,1,1,1,1,34,2,151199
62,1,1,1,1,6,1,15113X
225,2,1,1,1,6,8,151150
36,1,1,1,1,37,1,151199
79,1,1,1,1,36,1,113021
66,1,1,1,1,48,1,151121
92,1,1,1,1,20,1,151150
31,1,1,1,2,39,1,15113X
185,1,1,1,1,13,1,151121
51,1,1,1,2,8,1,151150
56,1,1,1,1,53,1,15113X
63,1,1,1,2,42,1,151150
152,1,1,1,1,42,1,151131
108,1,1,1,1,39,1,151131
89,1,1,1,1,24,1,151150
59,1,1,1,1,42,1,151131
133,1,1,1,1,26,1,151121
43,1,1,1,1,25,1,151150
52,1,1,1,1,47,1,113021
70,1,1,1,2,39,1,151142
52,1,1,1,2,13,1,151150
72,1,1,1,1,39,1,151121
121,1,1,1,1,18,1,113021
152,1,1,1,1,53,1,151131
64,1,1,1,2,42,1,113021
120,1,1,1,1,17,1,151150
116,1,4,5,1,25,6,15113X
21,1,1,1,1,39,1,113021
69,1,1,1,2,30,1,151131
57,1,1,1,1,12,1,151131
200,1,1,1,2,12,1,113021
131,1,4,5,1,25,6,15113X
116,1,4,5,2,25,6,15113X
93,1,1,1,2,42,1,113021
69,1,1,1,2,25,1,151134
44,1,1,1,2,13,2,151150
18,1,1,1,1,18,1,151142
13,1,1,1,1,29,1,151150
60,1,5,5,1,36,1,151131
161,1,1,1,1,55,1,151150
143,1,4,4,2,48,6,151150
153,1,4,4,1,6,1,151199
144,1,1,1,1,6,1,151142
118,1,1,1,1,55,1,151199
104,1,1,1,2,8,2,151150
71,1,1,1,1,51,1,151142
80,1,1,1,1,17,1,15113X
54,16,1,1,2,12,1,15113X
38,1,1,1,1,12,1,151143
65,1,4,4,2,6,6,151121
13,1,1,1,2,26,1,151131
77,1,1,1,1,42,1,151122
96,1,1,1,1,49,1,15113X
110,1,1,1,1,40,1,15113X
164,1,1,1,1,24,6,151111
38,1,1,1,2,36,9,15113X
75,1,1,1,1,36,1,15113X
292,2,1,1,1,8,1,15113X
75,1,1,1,1,39,1,151150
278,1,1,1,2,36,2,151150
122,1,1,1,1,55,1,151199
68,1,1,1,1,17,1,151134
84,1,1,1,2,49,1,151134
83,1,1,1,1,49,1,151131
130,1,4,4,1,39,6,151121
193,1,1,1,1,36,1,151143
154,1,1,1,1,39,1,15113X
80,1,1,1,1,48,1,151131
38,1,1,1,2,6,1,151121
76,1,4,4,1,25,6,151150
93,1,1,1,2,33,1,151150
188,1,1,1,1,20,9,151199
598,1,1,1,1,17,6,151121
38,1,1,1,2,8,1,151131
108,8,1,1,1,36,2,151143
110,1,1,1,2,25,1,15113X
33,1,1,1,1,27,1,151131
271,1,1,1,1,6,1,113021
82,1,1,1,1,18,1,151199
79,1,1,1,1,17,1,172061
53,1,1,1,1,28,1,151199
100,1,1,1,1,51,1,151134
61,2,1,1,1,6,1,151199
66,1,1,1,1,27,1,151199
88,1,1,1,1,17,1,15113X
87,1,1,1,1,5,1,15113X
87,1,5,5,1,53,1,15113X
117,1,1,1,1,55,1,151131
53,1,4,5,1,4,6,15113X
110,1,1,1,1,51,1,151131
69,1,1,1,1,17,1,151141
76,1,1,1,1,53,3,15113X
50,1,1,1,2,51,1,15113X
54,1,1,1,2,13,1,151150
16,1,1,1,2,36,2,151150
77,1,1,1,1,12,1,113021
50,1,1,1,1,18,1,151142
57,1,1,1,2,6,3,151131
64,1,1,1,1,47,1,151150
143,1,4,5,1,39,6,151131
102,1,1,1,1,24,2,151131
87,1,1,1,1,13,1,113021
62,1,1,1,2,12,1,151150
49,1,1,1,1,12,1,151122
41,1,4,4,1,36,6,151199
83,1,1,1,1,8,1,151199
11,1,1,1,2,17,1,151121
58,1,1,1,1,13,1,151142
16,1,4,4,1,26,6,151131
101,1,1,1,2,39,1,113021
65,1,1,1,1,39,1,151121
154,1,1,1,1,6,2,151150
111,1,1,1,1,42,1,151150
89,1,1,1,1,36,1,151150
109,1,1,1,1,8,1,15113X
108,1,1,1,1,37,1,151199
68,1,5,4,1,6,1,15113X
72,1,7,4,1,25,1,15113X
61,1,1,1,1,19,1,151122
75,1,1,1,1,22,1,151150
71,1,4,5,2,39,6,151121
101,1,5,3,1,11,1,151199
120,1,1,1,1,48,1,15113X
103,1,1,1,2,51,1,151199
30,1,1,1,1,13,1,151121
58,1,1,1,1,6,1,151199
80,1,1,1,1,12,1,151143
79,1,1,1,1,33,1,15113X
89,19,1,1,2,42,1,151150
65,1,1,1,1,42,1,151150
109,1,1,1,1,40,1,151131
147,1,1,1,1,6,1,172061
132,1,1,1,2,46,1,15113X
56,1,1,1,2,34,1,113021
141,3,1,1,1,42,1,151150
54,1,1,1,1,6,1,15113X
139,1,1,1,1,41,1,151141
86,1,1,1,2,17,1,151121
107,1,1,1,1,6,1,15113X
207,1,4,4,1,39,6,151121
174,1,4,4,1,4,6,172061
76,1,1,1,2,6,1,151134
93,1,1,1,1,53,1,151150
84,1,1,1,1,21,1,15113X
71,1,1,1,2,54,1,151199
68,1,1,1,1,48,1,15113X
125,1,1,1,2,37,1,151134
71,1,1,1,1,40,1,151199
82,17,1,1,1,25,1,15113X
50,1,1,1,1,22,1,113021
73,1,1,1,1,6,1,151199
62,1,1,1,1,37,1,151143
59,1,1,1,2,51,1,151121
96,1,1,1,1,51,6,151131
68,1,4,4,2,34,6,151150
83,1,1,1,1,12,1,151199
67,1,4,4,1,6,1,151199
108,1,6,4,1,44,8,151150
60,1,1,1,1,6,6,151131
38,1,1,1,1,17,1,151141
86,1,1,1,1,15,1,151143
59,1,1,1,1,48,1,113021
40,1,1,1,1,55,1,15113X
73,1,4,4,2,39,6,15113X
82,1,1,1,1,32,2,15113X
72,1,4,4,1,36,6,113021
15,1,1,1,2,33,1,151150
62,1,1,1,1,34,2,15113X
95,1,4,4,1,48,6,151150
72,1,1,1,1,25,1,15113X
39,1,1,1,2,39,1,151134
65,1,1,1,1,37,1,151150
112,2,1,1,1,48,1,15113X
46,1,4,4,1,17,6,151199
81,1,1,1,1,17,1,151150
87,1,1,1,1,8,1,15113X
109,1,1,1,1,55,1,113021
48,1,1,1,1,12,1,151122
65,1,1,1,2,24,2,15113X
70,1,1,1,1,6,1,151150
73,1,7,5,2,24,1,113021
111,1,1,1,1,25,1,151199
83,1,1,1,1,6,1,15113X
233,1,1,1,2,18,1,15113X
116,16,1,1,1,28,1,151121
82,1,1,1,2,13,1,151150
114,1,1,1,1,24,1,151121
89,1,1,1,1,8,1,172061
34,1,5,4,1,12,1,151142
114,1,1,1,1,20,1,151122
68,1,4,5,1,48,6,15113X
37,1,1,1,1,48,1,172061
96,1,1,1,2,42,1,151121
64,1,1,1,1,17,1,151199
55,1,1,1,1,51,1,113021
102,23,1,1,1,47,9,151121
118,1,1,1,2,53,1,151121
69,1,1,1,1,8,1,151142
82,1,1,1,2,39,1,172061
93,1,1,1,1,39,1,113021
102,1,4,5,1,9,6,151121
150,1,1,1,1,28,1,151150
70,1,1,1,1,6,6,151141
85,1,1,1,1,17,1,151150
91,1,1,1,1,6,6,151150
163,1,1,1,1,49,1,15113X
76,1,5,3,1,51,1,151121
65,1,1,1,1,13,1,113021
99,1,4,5,1,39,6,113021
136,1,5,5,1,55,1,15113X
177,1,5,3,1,55,1,15113X
61,1,1,1,2,37,1,15113X
64,1,1,1,1,36,1,151134
97,1,1,1,1,44,1,151150
22,1,1,1,1,6,1,151150
266,1,6,3,1,13,2,151150
59,1,1,1,2,6,1,113021
115,1,1,1,1,49,1,151121
143,1,4,4,1,9,6,15113X
69,1,1,1,1,9,1,151143
189,1,1,1,1,48,1,151199
80,1,1,1,1,13,2,151199
84,1,4,5,1,25,6,15113X
101,1,4,5,1,25,6,15113X
179,1,4,5,1,42,6,15113X
62,5,3,4,1,4,1,151199
23,1,1,1,2,12,1,151121
80,1,1,1,1,29,1,151131
216,2,1,1,1,17,8,151121
242,1,1,1,2,48,1,151121
69,1,1,1,1,48,1,151121
119,1,1,1,1,9,1,151199
64,1,1,1,1,6,1,151131
202,1,1,1,2,40,1,113021
56,1,1,1,1,11,2,151143
17,1,1,1,1,27,1,151199
63,1,1,1,1,36,1,151150
53,1,3,4,1,12,1,113021
49,1,1,1,2,6,1,151134
173,1,1,1,1,6,2,15113X
85,1,1,1,2,4,1,151150
146,1,1,1,1,29,1,113021
59,1,4,4,1,6,1,151131
128,1,1,1,2,44,1,113021
290,1,1,1,2,55,2,151199
74,1,1,1,1,8,1,151141
181,1,1,1,1,48,1,15113X
34,1,5,4,1,4,1,151150
75,1,1,1,1,39,1,113021
50,1,1,1,1,40,1,151199
38,1,4,5,1,20,9,15113X
123,1,1,1,1,39,1,151143
116,1,1,1,1,12,9,113021
52,1,1,1,2,53,1,113021
114,1,1,1,1,47,1,113021
17,1,1,1,1,27,1,113021
58,1,1,1,1,4,1,151141
20,1,1,1,2,17,1,151142
101,1,1,1,1,42,1,151150
115,1,1,1,1,26,1,151131
77,1,1,1,1,47,1,151131
58,1,1,1,1,9,1,151131
47,1,1,1,2,39,1,151131
60,1,4,5,1,26,6,15113X
88,1,1,1,1,17,1,151121
78,1,1,1,1,36,9,151199
121,1,1,1,2,6,1,151142
183,1,1,1,1,40,1,151150
77,1,6,4,2,40,8,151199
121,1,1,1,2,39,1,151121
104,1,4,5,1,6,6,15113X
213,1,4,4,1,17,6,151121
67,1,1,1,2,53,1,113021
61,1,1,1,1,12,1,151121
71,6,3,5,1,4,1,151150
111,1,4,5,2,9,6,15113X
171,1,1,1,1,6,6,113021
33,7,2,2,1,17,1,151199
86,1,1,1,1,39,1,113021
175,1,1,1,1,6,9,151131
32,1,1,1,1,17,1,151122
52,1,1,1,2,6,1,151150
110,1,1,1,1,1,1,15113X
129,1,1,1,1,42,1,15113X
126,1,1,1,2,42,1,151121
107,1,1,1,2,36,1,15113X
91,1,1,1,1,48,1,151150
108,1,4,4,1,6,6,151199
20,1,1,1,2,34,1,151134
92,1,1,1,1,53,1,151142
44,1,1,1,2,18,1,151150
53,1,3,5,2,48,2,15113X
130,1,1,1,2,48,2,151199
229,1,1,1,1,6,1,15113X
79,1,1,1,1,29,1,151150
128,1,1,1,1,13,1,151131
96,1,1,1,1,17,1,113021
78,1,1,1,2,42,1,151121
30,1,4,4,1,25,6,151131
87,1,1,1,1,21,1,151141
110,1,1,1,2,48,2,151131
183,1,4,5,2,41,6,15113X
82,1,1,1,1,45,1,151199
86,16,3,5,1,37,1,151150
156,1,1,1,1,26,1,151150
103,1,1,1,1,12,1,15113X
66,1,1,1,1,6,9,151121
62,1,1,1,1,25,1,151150
105,1,1,1,1,6,1,151143
64,1,1,1,2,22,1,151131
127,1,1,1,1,25,1,151199
39,1,1,1,1,8,1,151121
85,1,1,1,1,54,1,151150
106,1,1,1,2,24,2,151150
102,1,1,1,1,17,1,151131
89,1,1,1,1,37,1,151131
44,1,1,1,2,9,1,113021
79,1,1,1,1,45,1,151150
61,5,3,4,1,34,8,151150
96,1,1,1,1,36,1,151143
76,1,1,1,1,6,9,15113X
122,1,7,5,1,6,1,15113X
122,1,1,1,1,6,1,15113X
103,1,2,2,1,6,6,15113X
101,1,1,1,1,25,1,151131
125,1,1,1,1,45,1,15113X
71,1,1,1,2,34,1,151150
10,1,1,1,1,18,1,151199
118,1,1,1,1,48,1,151134
89,1,5,4,1,26,1,15113X
29,1,1,1,1,26,1,151142
35,1,1,1,1,48,1,113021
138,1,1,1,1,36,1,151199
39,1,1,1,1,12,1,151131
43,1,4,4,1,12,6,15113X
222,1,1,1,1,27,1,113021
135,1,1,1,1,48,1,151150
81,1,1,1,1,39,1,151199
51,1,4,5,1,4,6,15113X
188,23,1,1,1,37,9,151199
140,1,1,1,1,17,1,151142
108,1,1,1,1,6,1,15113X
170,1,1,1,1,13,2,15113X
45,2,1,1,1,48,1,113021
31,1,1,1,2,27,1,151199
17,1,1,1,1,45,1,151150
82,1,1,1,1,12,2,151142
55,1,1,1,1,25,1,15113X
147,1,1,1,2,45,2,151121
72,1,1,1,2,18,1,15113X
89,1,1,1,1,29,2,113021
68,1,1,1,1,48,1,151150
103,1,1,1,1,51,2,151199
303,1,1,1,1,25,1,151122
41,1,1,1,1,24,1,151142
18,1,1,1,1,51,1,151121
62,1,1,1,1,53,1,151150
71,1,1,1,1,15,7,151199
182,1,1,1,1,37,1,15113X
893,1,1,1,1,11,2,151131
84,1,1,1,2,36,6,151134
8,1,1,1,2,51,3,15113X
116,1,1,1,1,51,1,151199
85,1,4,5,1,13,6,113021
108,1,4,5,2,13,6,15113X
87,1,1,1,2,51,8,151199
54,1,1,1,1,51,8,151199
87,1,1,1,1,42,1,151134
55,1,1,1,2,47,1,151131
117,1,1,1,1,6,1,151143
69,1,1,1,2,6,1,151150
84,1,1,1,1,6,8,172061
347,1,1,1,1,18,1,15113X
89,1,1,1,1,26,1,151131
93,1,6,4,1,51,2,151199
145,1,1,1,1,1,1,151142
134,4,3,4,1,48,1,151199
105,1,1,1,1,37,1,15113X
181,1,4,3,2,6,6,113021
73,1,1,1,1,4,1,151142
244,1,1,1,2,27,1,151131
40,4,1,1,2,37,1,151199
149,1,4,4,1,25,6,151199
145,1,1,1,1,25,1,151199
91,1,5,5,1,25,1,15113X
54,1,1,1,2,11,2,15113X
83,1,1,1,1,13,1,151150
59,1,4,5,1,51,6,151121
63,1,4,4,2,51,6,151150
36,1,4,5,2,6,6,151131
69,1,1,1,1,6,1,151150
141,1,1,1,1,13,6,113021
185,1,1,1,1,12,1,151134
100,1,1,1,2,24,1,151142
189,1,1,1,1,49,1,151150
127,1,1,1,1,17,1,151121
66,1,1,1,1,48,1,151199
135,1,1,1,1,48,1,151131
60,1,1,1,1,6,1,15113X
71,1,1,1,1,25,1,15113X
67,1,4,4,1,24,6,151131
57,1,4,4,2,6,6,151199
98,1,4,5,1,6,6,151199
95,1,4,5,1,34,6,15113X
129,15,1,1,2,53,9,151150
70,1,1,1,1,29,1,15113X
113,1,1,1,2,34,1,113021
65,1,1,1,1,35,1,151199
39,1,3,4,1,51,6,151199
190,1,1,1,1,47,1,151142
39,1,1,1,1,18,1,151199
46,1,1,1,1,5,1,151199
36,1,1,1,1,46,1,113021
257,1,1,1,1,13,2,151150
52,1,1,1,2,6,1,151150
73,1,1,1,1,8,1,151121
93,1,1,1,1,47,1,151199
51,1,1,1,1,12,2,151199
198,1,4,5,1,6,6,15113X
637,1,1,1,2,12,1,151134
104,1,1,1,1,6,1,113021
43,1,1,1,1,53,1,15113X
30,1,1,1,1,10,1,15113X
59,1,1,1,1,25,1,151199
66,1,1,1,1,48,6,15113X
164,2,1,1,2,5,1,151121
80,1,1,1,2,6,6,15113X
259,1,4,4,1,6,6,113021
195,1,5,4,2,6,6,15113X
43,1,1,1,2,48,1,113021
70,1,1,1,1,8,1,113021
101,1,1,1,2,17,6,113021
71,1,1,1,1,51,1,151199
27,1,4,5,1,11,6,151121
102,1,5,3,1,18,1,151150
136,1,1,1,1,51,1,151121
109,1,1,1,2,17,1,151150
61,1,6,4,1,34,6,15113X
106,1,1,1,1,25,1,15113X
129,1,1,1,1,25,1,15113X
56,1,4,5,1,6,6,15113X
121,1,1,1,1,10,1,151121
200,1,1,1,1,48,1,151199
55,1,1,1,1,48,1,151131
95,1,4,4,2,17,6,151199
49,1,1,1,1,13,1,15113X
23,1,1,1,1,34,1,151150
44,1,1,1,1,13,1,151150
67,1,4,4,2,6,6,113021
118,1,1,1,1,39,1,151199
178,1,1,1,1,42,1,15113X
82,1,1,1,2,48,1,15113X
100,1,7,4,1,48,1,15113X
56,1,1,1,1,4,1,151143
19,1,1,1,1,21,1,151150
42,2,1,1,1,6,1,151150
104,1,1,1,1,17,1,151150
107,1,1,1,1,37,1,151142
49,1,1,1,1,25,6,15113X
378,1,1,1,1,22,2,151143
52,1,1,1,2,36,1,151199
67,1,1,1,1,19,1,151131
75,1,1,1,1,51,9,151143
271,1,1,1,1,31,1,151141
140,1,1,1,2,34,2,151199
81,1,1,1,1,48,1,151199
100,1,1,1,1,31,1,151199
309,1,1,1,1,6,1,15113X
51,1,1,1,1,39,1,15113X
106,1,1,1,1,48,1,151141
92,1,1,1,1,42,1,15113X
98,1,1,1,1,26,1,172061
78,1,1,1,1,6,1,15113X
84,1,1,1,2,4,1,151199
158,1,1,1,1,6,1,15113X
53,1,1,1,2,9,1,151142
104,1,1,1,1,42,1,151150
60,1,1,1,1,1,1,151199
99,1,4,5,2,17,6,15113X
74,23,1,1,1,17,9,151121
81,1,4,4,1,48,6,15113X
86,1,4,4,2,48,6,151134
154,1,1,1,1,17,1,151121
60,1,5,4,1,34,2,151131
49,1,1,1,1,12,1,151150
59,1,1,1,1,47,1,151131
152,1,4,5,1,36,6,15113X
168,1,4,5,2,36,6,15113X
175,1,5,4,2,17,1,113021
126,1,1,1,1,17,1,151131
269,1,1,1,1,51,2,151142
94,1,4,4,1,34,6,15113X
95,1,1,1,1,36,1,15113X
42,1,5,4,1,34,1,151131
397,1,1,1,1,36,6,15113X
82,1,7,3,1,48,1,151150
12,1,1,1,1,29,1,113021
93,1,1,1,1,42,1,151150
103,1,1,1,1,42,1,151150
255,1,1,1,2,1,1,151150
32,1,1,1,1,48,1,151141
180,1,1,1,1,25,1,151199
53,1,1,1,2,22,2,15113X
60,1,1,1,1,47,1,151121
84,1,1,1,1,39,1,151134
64,1,1,1,1,25,1,15113X
83,1,1,1,1,36,1,15113X
69,1,1,1,2,17,2,113021
72,1,4,5,1,53,6,15113X
61,1,4,5,2,53,6,15113X
107,1,4,5,1,48,6,151142
116,1,1,1,1,53,1,113021
128,1,1,1,2,42,1,151121
354,1,4,5,2,6,6,15113X
121,1,1,1,1,6,1,151199
121,1,4,5,1,53,6,15113X
72,1,1,1,1,51,1,151121
58,1,1,1,1,18,1,151134
155,4,1,1,2,12,1,151142
38,1,4,5,1,36,6,113021
89,1,1,1,1,25,1,151199
91,1,1,1,1,41,1,151150
113,1,1,1,1,36,1,151150
82,1,1,1,1,8,1,151131
57,1,1,1,2,39,2,151121
106,1,1,1,1,27,1,15113X
141,1,1,1,1,27,1,113021
227,1,4,4,1,27,6,113021
94,1,1,1,2,25,1,15113X
109,1,1,1,1,51,1,151121
59,1,1,1,2,53,1,151121
48,1,1,1,1,48,1,15113X
92,1,1,1,1,31,1,151150
75,1,1,1,2,51,2,15113X
137,1,1,1,1,36,1,151134
68,4,3,4,1,4,9,151150
58,1,1,1,2,53,1,151141
55,1,1,1,1,41,1,151150
17,1,1,1,2,24,1,113021
53,1,1,1,1,20,1,151199
90,1,1,1,2,51,1,15113X
88,1,1,1,1,51,2,151142
86,1,1,1,1,6,1,151199
83,1,1,1,1,39,1,151143
144,1,1,1,2,55,1,113021
92,1,4,4,2,6,6,151121
36,1,1,1,1,26,1,151150
73,1,1,1,2,36,1,15113X
77,1,4,4,1,6,6,151131
49,1,1,1,1,51,1,113021
67,5,3,4,2,36,8,113021
34,1,1,1,1,6,1,113021
72,1,1,1,1,51,1,151142
79,1,1,1,1,48,2,151150
11,1,1,1,1,35,1,151199
79,1,1,1,1,48,1,15113X
63,1,1,1,2,4,1,151121
95,1,4,4,1,36,6,151199
135,1,1,1,1,6,1,15113X
119,1,7,5,1,53,1,15113X
37,1,1,1,2,17,1,151150
101,1,1,1,1,45,1,151141
58,1,4,4,1,51,6,113021
66,1,4,4,1,36,6,15113X
58,1,1,1,1,6,1,113021
52,1,1,1,2,34,1,151141
88,1,1,1,1,19,1,15113X
139,1,4,5,2,51,6,151134
135,1,1,1,1,48,1,151142
140,1,1,1,1,6,1,15113X
88,1,1,1,1,51,1,15113X
93,1,1,1,2,34,6,151121
80,1,1,1,1,42,1,151141
49,1,5,5,1,8,1,15113X
209,1,7,4,1,1,1,15113X
35,2,3,5,1,4,1,151134
134,1,1,1,1,6,1,151199
67,1,1,1,1,6,1,151142
70,1,1,1,1,48,1,151131
